,x,hit
192,23.195867235835415,True
193,31.378202505887852,True
194,51.1050472727327,True
195,26.09465686086577,True
196,55.78290601319159,True
197,46.460896794817344,True
198,30.50781624219053,True
199,15.814782048550395,False
200,29.84837392136871,False
201,39.744583169533854,True
202,46.6713306016789,True
203,17.300190652400854,False
204,77.98307170907236,True
205,10.65418538861158,False
206,41.67129207848089,True
207,6.87925374663255,False
208,18.628801487500457,False
209,53.50589220598228,True
210,17.05417765909604,False
211,72.75920135413779,True
212,8.11776686777562,False
213,54.819833795186064,True
214,31.436763523112766,True
215,63.72076666102239,True
216,14.517358846165989,False
217,50.36897421424402,True
218,10.561620281741053,False
219,21.371101066798577,True
220,41.485066078440624,True
221,39.4939396909983,False
222,32.987584434461176,True
223,15.187354888610333,False
224,37.93133434257435,True
225,46.73028602997134,True
226,16.076107585662967,True
227,27.00032586448108,True
228,47.72686704208259,True
229,18.24656995263159,True
230,21.880050756919296,False
231,25.694468681162945,True
232,11.827756021050352,False
233,23.5170349078056,True
234,15.398280662105122,False
235,29.054181609319873,True
236,29.289811671781347,True
237,33.1229174303429,False
238,28.013171722582968,False
239,32.3364387107294,True
240,44.90632279137628,True
241,32.83412559109856,True
242,28.552719202468143,True
243,11.068610990836145,False
244,49.321982913691485,True
245,25.49123821592913,True
246,15.612528717357447,False
247,19.846126127909102,False
248,9.047904193602523,False
249,27.299456064659715,True
250,25.19960457274481,False
251,16.075926135894328,False
252,42.91136833101192,True
253,6.651632727761112,False
254,38.83500550138959,True
255,62.49798917335313,True
256,59.86113592297464,True
257,29.131866999689944,True
258,17.59640791733339,False
259,19.013334809285144,False
260,6.4114938349500905,False
261,40.103858826902524,True
262,20.255411006448085,True
263,28.897781905920105,True
264,16.098186783004643,True
265,43.89315563481443,True
266,19.413729816549367,True
267,21.521980817849897,True
268,30.925429280777767,True
269,9.09677829641527,False
270,38.8361705285106,True
271,25.155141769243933,True
272,8.080922968671763,False
273,4.3604469205209355,False
274,52.864994581619094,True
275,3.5320151951753114,False
276,79.93639664228834,True
277,28.29068236465471,True
278,7.770521654232454,False
279,44.01527397261635,True
280,35.960455029772305,True
281,30.27752157885349,True
282,63.31403148438082,True
283,36.65592923758695,True
284,20.464588514137596,True
285,8.810945372745604,False
286,41.67320651490812,True
287,49.54653725687483,True
288,5.4532529757951345,False
289,23.401990455154987,True
290,15.291034496566873,False
291,20.04384234251227,False
292,28.545547787175302,True
293,53.50201743633987,True
294,27.86194660059964,True
295,52.80201950183317,True
296,53.68823705144257,True
297,44.02119047766169,True
298,42.449199481027755,True
299,62.945437024977736,False
300,9.076462861465803,False
301,37.19234103113092,True
302,38.622696720321926,True
303,38.2961130177535,True
304,55.93113222448075,True
305,57.96206743175269,True
306,18.578989950777757,False
307,45.55636426182906,True
308,34.54278665708924,True
309,39.20451482799319,True
310,32.58200413518145,True
311,9.70651172272115,True
312,47.16054601673163,True
313,29.652140101443543,True
314,41.76717540667585,True
315,45.22614997714369,True
316,24.23756005930563,False
317,12.964695661326711,True
318,30.561084351198645,False
319,22.55427261005461,True
320,6.2208636238134805,False
321,41.88864377352661,True
322,29.1625108012434,True
323,20.95865370201478,True
324,43.620471894227094,True
325,15.827447745147424,False
326,19.676085941291035,True
327,28.629971688471038,True
328,21.058282765017474,True
329,9.08338699589234,False
330,77.10685986402828,True
331,28.207730901936188,True
332,62.025008513968,True
333,22.470071343816223,True
334,29.422721830525653,True
335,18.17929238743507,False
336,106.53510284223948,True
337,21.02425195178567,False
338,6.752030682437775,False
339,55.30567095763091,True
340,14.934399713732631,False
341,26.981557956939163,True
342,4.6619427299512655,False
343,30.174629595049648,True
344,22.43051900666486,True
345,40.605686696123584,True
346,9.820332011400545,False
347,25.612574514653485,False
348,8.906987377418494,False
349,16.696637850078776,False
350,34.113882249009436,True
351,13.668212479852105,False
352,20.892934755058043,True
353,25.34209240558031,True
354,15.274432476909737,False
355,37.89977153789199,True
356,25.779250747586147,False
357,39.872601308869655,True
358,12.311087185040083,False
359,42.51965408906885,True
360,84.1302756422484,True
361,12.214049942290108,True
362,37.327106771923766,True
363,18.154161510922417,False
364,36.88762999873865,True
365,8.857864234457834,False
366,39.20261950276961,True
367,54.478276447447634,True
368,33.73599525871707,True
369,22.62941501868066,False
370,60.41219814079852,True
371,38.05773788119162,True
372,30.207325059643342,True
373,27.79721646418345,True
374,21.463070725239156,True
375,33.464140263956146,True
376,12.857364124558035,False
377,8.516240885228138,False
378,33.24890235652302,True
379,19.32779900308729,False
380,24.462505426564046,True
381,7.749693780626066,False
382,46.01688487029131,True
383,13.946296570618435,False
384,20.31983153462926,True
385,29.77262615383959,True
386,22.63302523263615,True
387,28.61065618470942,True
388,24.909020171637685,True
389,31.941076318356373,True
390,28.378594768016534,False
391,9.876143608124032,False
392,59.33628711307655,True
393,4.622918274472909,False
394,33.78200123541278,False
395,43.676012796831934,True
396,26.99762651338589,False
397,43.532994775190694,True
398,20.636374274140366,False
399,7.627640390053787,False
400,30.977026905143568,False
401,19.500708722510733,False
402,52.29783269010707,False
403,33.44083763878486,True
404,6.544896413418665,True
405,11.424112606081913,False
406,67.01744804076267,True
407,35.569403522237366,True
408,15.577839545691411,False
409,53.34896795389545,True
410,27.752376192061952,True
411,29.655299232237784,True
412,32.76357822363659,True
413,31.130619526123322,True
414,18.70522022803728,False
415,34.21778535169936,True
416,36.779864712519576,True
417,32.20309224953368,True
418,35.271925971449804,True
419,29.838107191413705,True
420,52.206552525447904,True
421,25.99200164859855,True
422,11.706077531995472,False
423,49.87089576231517,True
424,13.348399207961975,False
425,30.658347377394996,True
426,21.17251089955473,False
427,32.17996458805138,True
428,8.952715745817097,False
429,26.040945646713105,False
430,24.58409994408011,True
431,18.78580190062368,False
432,32.59090422916205,True
433,23.25055940023781,True
434,26.939493942368834,False
435,18.51433043000864,True
436,39.99641675836057,True
437,64.18585501995115,False
438,73.86494622606216,True
439,38.40650926207472,True
440,17.489001138392737,True
441,42.48404741820407,True
442,23.756885517321592,True
443,49.11635379774104,True
444,32.8666290358032,True
445,19.326225055906267,False
446,53.629019089658954,True
447,37.726591459251665,True
448,35.12365692358426,True
449,19.25832987896699,False
450,27.425802819793986,False
451,20.469537645830616,False
452,49.65519192165243,True
453,13.429730638358413,False
454,101.19438690850009,True
455,11.360306890994936,False
456,34.40579060507031,True
457,34.44511937089307,True
458,27.713149904008922,True
459,14.512109441595022,False
460,32.8541643690027,True
461,5.807557249477625,False
462,37.028324985979765,True
463,35.11957993106239,True
464,16.10593934370751,False
465,30.559686027372408,True
466,26.066537249932544,True
467,35.03250083624256,True
468,20.7097805754761,False
469,53.27534628222963,True
470,12.739079836720155,False
471,15.734654296341457,False
472,29.880047368188983,True
473,12.211367658083423,False
474,33.972037979416115,True
475,22.480057811024658,False
476,13.653308717757382,False
477,51.801121685122396,True
478,28.480760071974345,True
479,45.73985712276321,True
480,3.405204122544262,False
481,52.49455266646932,True
482,12.189257744582097,False
483,67.76902893243731,True
484,12.961088824684827,True
485,60.88534022549773,True
486,43.77332409672833,True
487,26.81338959217861,True
488,19.584653430416278,True
489,33.50751994782167,True
490,16.524293825152586,True
491,56.1056041200291,True
492,78.74548502715353,False
493,16.791516153339145,True
494,37.14202616369344,True
495,13.270319481652757,False
496,11.245586144825953,False
497,25.508470128574746,True
498,34.01114993618614,True
499,26.413067543129163,True
500,47.899493710099605,True
501,17.26812712514578,False
502,23.904234882236445,True
503,20.91975622405343,False
504,47.43603350170788,True
505,19.2599920571688,True
506,16.45656417898641,True
507,20.11518939820747,True
508,24.459264894488555,True
509,26.004698482649143,False
510,23.809823185049524,True
511,28.552631927738673,True
512,30.100172049304685,True
513,27.53363860846486,True
514,23.41071815152798,True
515,24.30733033072225,True
516,21.207564469354875,False
517,32.514329501942505,True
518,21.53135504672091,False
519,14.836957134344079,False
520,8.032740798190279,False
521,54.51746828267494,False
522,28.67685167081489,True
523,18.932501179646998,False
524,46.8564371812743,True
525,28.837793881323947,True
526,15.5547001566093,False
527,15.256986256155109,False
528,24.245674584826737,True
529,36.12375745812115,True
530,70.59937983222352,True
531,25.243566915109028,False
532,57.95561141696133,True
533,15.142141143222364,False
534,77.43041337953102,True
535,15.443671868749377,False
536,40.7759744142117,True
537,47.35420143662473,True
538,15.228854024540423,False
539,55.38114271038823,True
540,5.994880225244233,False
541,32.60505237348456,True
542,42.74064521291088,True
543,53.05778098571592,True
544,24.662304019791964,True
545,44.14796228125542,True
546,13.113318794831688,True
547,3.9889870161359346,False
548,64.77829579154529,True
549,35.03329057799358,True
550,12.647955923905926,False
551,38.8060231751967,True
552,65.37834616358549,True
553,16.0649207244185,False
554,38.633631359114126,True
555,27.64305189932265,True
556,20.569800167600263,False
557,8.275995451535529,False
558,53.12428245515324,True
559,23.212578805780943,False
560,27.743134059105714,True
561,26.059605457274706,True
562,37.60534376619457,True
563,12.653640335649396,False
564,33.641137051668935,True
565,32.136042431888974,False
566,25.97348342838643,True
567,40.18547049645841,True
568,25.48752117485354,False
569,22.481508890362033,True
570,57.01722751937987,True
571,27.258967601048816,True
572,13.101019551823075,False
573,30.624614416998597,True
574,36.12979058189627,True
575,38.17989532006713,True
576,18.815620706023665,True
577,15.691616316876145,False
578,22.236815948966495,False
579,33.25919615280631,True
580,25.107166078261507,False
581,13.165143786924487,False
582,57.8967862431826,True
583,33.01462049719204,True
584,11.986799343410572,True
585,20.77608733512262,True
586,12.87512502537048,False
587,22.84893516402783,True
588,21.374250456010763,False
589,7.0727849880926,False
590,13.71000388558262,False
591,18.512350574195324,True
592,22.541018224242706,True
593,17.807184689582737,False
594,14.38442979513189,True
595,29.969659965016668,False
596,45.414923548753094,True
597,7.047914361179322,False
598,10.79651464090059,True
599,42.18105400870324,True
600,25.787328871805464,True
601,18.78185932008971,False
602,17.40986767946683,True
603,26.826830755134704,True
604,32.89594329252832,True
605,21.755501186679638,True
606,29.83972752409807,True
607,17.098565477626867,False
608,46.96435721457456,True
609,12.728640897100751,False
610,36.13595716795825,True
611,25.867118013832567,True
612,37.080131736205175,True
613,14.94233674760343,False
614,14.258439626545742,True
615,37.36362563104767,True
616,40.4847906265205,True
617,41.66884486745551,True
618,21.936247064251685,False
619,22.00251380815008,False
620,24.183015211258855,True
621,50.27654372255806,True
622,13.58021706711991,False
623,22.24749934672279,True
624,65.05532910166046,True
625,1.686365877277556,False
626,78.66534917477153,True
627,26.907747616607118,True
628,17.625705987900226,True
629,20.835083874097222,True
630,30.920279347061594,False
631,42.7514728619115,True
632,33.65119998371257,True
633,36.49898229679201,True
634,29.406126972033082,True
635,49.967379083873915,True
636,21.48903082438253,True
637,33.65976230697554,True
638,31.5013500598955,True
639,22.51559341086985,True
640,39.3779104514493,True
641,49.64351645529243,True
642,26.125853003364952,True
643,15.828556872830063,True
644,30.900260848178725,True
645,28.22758130298456,True
646,17.096064087331033,False
647,49.4064099910692,True
648,16.400079851538685,False
649,4.655742428258169,False
650,10.405068263132762,False
651,42.7643621701676,True
652,23.466349715911807,False
653,29.926095874423545,True
654,34.65840713488411,True
655,30.088796355924927,True
656,23.642712339294754,True
657,55.68766348855907,True
658,61.45987458099896,True
659,9.5845907601545,False
660,19.30838060739811,True
661,31.577364896785806,False
662,18.63081496553817,True
663,44.87369462259384,True
664,13.276976989529764,False
665,28.826941905788836,True
666,54.290630993547104,True
667,25.727226641147965,True
668,20.522957746696303,False
669,17.42575517619935,True
670,22.99706199386746,True
671,15.004899828850462,True
672,71.49478709319999,True
673,11.243498493691654,False
674,34.519584342956755,True
675,30.514976011709393,True
676,40.44813974257227,True
677,34.89135937544289,True
678,20.436941035628465,False
679,49.62915854741492,True
680,42.901178233236195,True
681,35.62981070423255,True
682,37.70263526193546,False
683,36.504253171041974,True
684,22.91421303725614,False
685,90.22140997090528,True
686,37.902496834674906,True
687,49.338388568259326,True
688,15.809069991052652,False
689,10.668466515977002,True
690,37.62108563148532,True
691,20.560079825868158,False
692,34.60094515696418,True
693,12.872642920469822,False
694,128.59929829893574,True
695,29.3152563241482,True
696,20.505082955081075,True
697,38.54385416520918,True
698,24.229972198719814,True
699,66.06539691727926,True
700,50.64420105552485,True
701,26.570990961002842,True
702,29.34093429235223,True
703,23.35756600274232,False
704,29.982961386250963,False
705,7.441184697440081,False
706,14.237170406759445,False
707,28.17124609819354,True
708,15.187010192933844,False
709,40.80385762339526,True
710,22.823791991156035,True
711,10.247570820447407,False
712,48.219932594963495,True
713,29.601670202682612,False
714,47.55401049227105,True
715,32.82333428532511,True
716,21.484600599017064,True
717,21.44524071083582,True
718,21.559196312704437,False
719,26.59846788992983,True
720,23.095561044465853,False
721,51.75033404707052,True
722,17.59644355019283,True
723,22.09105482577052,False
724,55.310525943545706,True
725,28.578688714815755,True
726,26.227869879320302,False
727,13.197762958852026,False
728,66.86610483434058,True
729,19.131659981097762,True
730,17.01804471313658,False
731,12.687088108706066,False
732,53.163546802830325,True
733,26.475043859727478,False
734,8.0234090802003,False
735,21.69509294650439,True
736,8.536054463581092,False
737,7.756635932446347,False
738,38.328470158163775,True
739,28.753570001091955,True
740,14.81468171553461,True
741,10.42464038687697,False
742,22.34359806832934,True
743,22.230160304329374,True
744,43.76068603016272,True
745,41.725650466100234,True
746,29.660088786313658,True
747,28.807310678115083,True
748,30.505931143880474,True
749,59.72685672131444,True
750,22.513593100836168,True
751,29.61547891741388,False
752,34.14644077982114,True
753,17.97530367111004,False
754,20.27033189124851,False
755,22.079680249478074,True
756,21.992121099651776,True
757,30.665541943220326,True
758,40.14325541133683,True
759,56.69649510141561,True
760,52.0467992896619,True
761,19.763569562703324,True
762,23.537095867900565,False
763,26.579034613391222,True
764,57.47364146581694,True
765,18.41002312693162,True
766,29.9943173974468,True
767,37.344311684898386,True
768,43.335838875703665,True
769,46.483859613267704,True
770,38.6494698410014,True
771,11.835294567210184,False
772,5.0818259540771855,False
773,18.3377407573631,True
774,25.379087569271547,True
775,18.301682132427363,False
776,27.755997664678546,True
777,24.302590688980914,True
778,81.71465594740653,True
779,125.96969585253895,True
780,32.34658536861821,True
781,20.18074234126403,True
782,23.802063684003087,False
783,47.53273349441804,True
784,12.349867168498472,False
785,12.243260418003722,False
786,17.772094798963014,False
787,8.802764847563946,False
788,68.77453979769439,True
789,18.89995886101676,False
790,51.91135634148111,True
791,18.43995708678714,False
792,17.03467922206746,False
793,52.18829681550007,True
794,30.004772506015396,True
795,31.02499662215014,True
796,16.081468147246877,False
797,27.568948654996106,False
798,29.1295333995655,True
799,23.785618007663196,False
800,62.54088808813898,True
801,18.84208529763699,True
802,7.771083737192415,False
803,71.43856404314127,True
804,20.17793884745344,True
805,12.490737049983089,True
806,44.79917298002376,True
807,32.26150003571113,True
808,42.68309380531569,True
809,27.30133052837687,True
810,21.16948615715359,False
811,6.9228840826622005,False
812,15.628331379486104,False
813,20.614704013478466,True
814,10.277759542255884,False
815,42.44246572351469,True
816,34.12262995046075,True
817,40.49058989897718,True
818,18.43489118399961,False
819,18.51677432461603,True
820,26.92634619220796,True
821,25.691111924363522,False
822,43.53579897414241,True
823,38.97050922883209,True
824,21.79574187977459,True
825,23.51894019146695,False
826,30.53731918763273,True
827,68.51996397887365,True
828,41.6176175248292,True
829,47.964526628900224,True
830,24.547015676232018,True
831,34.105437102726356,True
832,6.0752207438652785,False
833,47.18920331202569,True
834,51.5087117091669,True
835,40.097201734145656,False
836,34.108745768489484,False
837,7.90869906904101,False
838,25.562039980107485,True
839,18.454767262696592,False
840,49.446796687532064,True
841,32.56003631225467,True
842,40.862784566537286,True
843,15.988236535398501,False
844,12.772880775420807,False
845,25.72563820848874,True
846,19.4388894150422,True
847,43.40410228621819,True
848,40.55867324001055,True
849,27.11987344879188,True
850,21.81709878646981,True
851,37.67805460043399,False
852,18.83425130715124,False
853,11.653323336038975,False
854,20.598664222098776,False
855,13.937075713127662,False
856,74.02591428360986,True
857,54.698185684423265,True
858,12.066146772488489,False
859,43.14009396481534,True
860,40.068696892981144,True
861,14.755818117193185,False
862,9.460733520911063,False
863,36.25562946763048,True
864,13.755315414608496,False
865,43.224699842853774,True
866,47.337800934937334,True
867,29.139743911164963,True
868,63.7356392116762,True
869,32.79358440488394,True
870,21.024347319576627,True
871,15.512116031311091,True
872,22.14874648012501,True
873,26.384483718807992,True
874,26.217424382437112,False
875,15.252945962470662,True
876,31.817244748880647,True
877,6.111940276706326,False
878,28.381279320560807,True
879,31.250954231621918,True
880,29.237489872269464,True
881,6.107435715680802,False
882,49.24481405621865,True
883,25.691727568185726,True
884,15.382436467463343,True
885,4.666796305914105,False
886,25.366661094533537,True
887,10.545995418224901,False
888,18.590803479332614,True
889,30.755182505978937,True
890,27.92217314768085,True
891,56.169681914535715,True
892,13.29696981929813,False
893,30.33508886214582,True
894,18.579095997569812,False
895,43.52454122128683,True
896,47.930008531489214,True
897,53.2851923486045,True
898,9.563605170880926,False
899,31.220944237957944,True
900,8.403015052741713,False
901,21.636841531387194,False
902,35.7386939352368,True
903,17.585838850575477,False
904,20.447342195442957,False
905,19.794196159369086,True
906,32.822749724393894,True
907,56.16268830336232,True
908,20.79422608353071,True
909,30.751034399547095,True
910,91.96470297832349,True
911,34.98746822627023,True
912,42.91750988534511,True
913,17.79611869893888,True
914,39.662761193075234,True
915,12.870688075240437,False
916,36.462694786968484,True
917,30.42238769683316,True
918,13.059510648433578,True
919,15.061178738886461,False
920,15.541417563863437,False
921,18.185343857481175,False
922,29.17160935355469,True
923,78.23510262811683,True
924,55.17724869234732,False
925,84.13318764441246,True
926,31.360512300098733,True
927,10.041842742149878,False
928,17.363652450163766,True
929,28.279461945642556,True
930,13.987582369851289,False
931,59.53506681422675,True
932,59.84832677326678,True
933,22.46349228261461,False
934,40.57997591710088,True
935,16.019489291729833,False
936,11.478619463531992,False
937,30.132105410282954,True
938,51.87397806346304,True
939,54.24206174122402,True
940,19.26825413936487,True
941,13.016955717172195,True
942,29.690591776148967,True
943,56.94679091421709,True
944,9.214178901917563,False
945,5.55504138207734,False
946,19.068692071843053,False
947,29.077888833942353,True
948,32.19074847143537,True
949,30.41616010604477,True
950,18.506336369976232,False
951,12.354470249535318,False
952,49.70030016399587,True
953,50.04544461804443,True
954,48.62410440302243,True
955,36.11602577528301,True
956,28.215205428179672,False
957,14.78507335106042,True
958,50.57130723388221,True
959,24.63772567128979,True
960,5.180493080545045,False
961,27.752555626315846,True
962,28.39522104702177,False
963,44.09762080153748,True
964,27.185567713850464,True
965,45.39742151946844,True
966,26.939187140002538,False
967,18.41359951613059,True
968,34.78751403510023,True
969,59.1379557719278,True
970,11.084200161285807,False
971,61.91351829739638,True
972,27.321863495797707,False
973,12.046478104107063,False
974,73.85307698217471,True
975,17.20437864431589,False
976,58.69362038698136,True
977,31.092713736367024,False
978,16.965689614553405,False
979,16.398801676279536,False
980,17.592876599689646,False
981,11.653602076290671,False
982,17.94964715335383,True
983,32.09309275961028,True
984,57.038760971395845,True
985,23.244466820994077,True
986,18.009877427974537,False
987,25.084866403609702,True
988,17.65896509840043,True
989,30.66528735258684,True
990,23.593256546980488,True
991,43.83594122123128,True
992,27.314311471876884,True
993,35.81664531794323,True
994,25.14194373778217,False
995,41.56328026770643,True
996,42.029667017773555,True
997,38.99755775149033,True
998,27.426977856341107,False
999,29.210971314049203,False
1000,11.175129021578165,True
1001,26.301351954103357,False
1002,15.486930165374037,False
1003,41.15273034355862,True
1004,36.94356301786967,True
1005,19.87159597440168,True
1006,25.913696662589754,True
1007,19.255125703501736,False
1008,19.30200834259711,True
1009,35.50157100016414,True
1010,30.72193804339099,True
1011,20.44142356837968,False
1012,29.807536387110396,True
1013,71.00043667665852,True
1014,32.8305240306338,True
1015,31.397072480250706,True
1016,26.873913717346216,False
1017,19.80153274976848,False
1018,17.062975585061004,True
1019,39.29281251218043,True
1020,39.381843126914156,True
1021,36.88251016678504,True
1022,91.82105374463758,True
1023,23.403713814360252,True
1024,6.706917161830281,False
1025,27.97479321440896,False
1026,5.927216658069989,False
1027,36.30107160314344,True
1028,18.77573904484744,False
1029,14.870356484725164,True
1030,44.18034159136674,True
1031,40.78470621313956,True
1032,42.038275843428835,True
1033,13.25497321913466,False
1034,45.515044150110356,True
1035,58.95906594509205,True
1036,15.529797944121679,False
1037,47.21464401237425,True
1038,14.97968698956645,True
1039,37.99870509695323,False
1040,45.3843854269725,True
1041,11.68422285920583,False
1042,38.556155205020055,True
1043,12.472278508399445,True
1044,16.865110404892274,False
1045,29.256193324359874,True
1046,24.029286504131868,False
1047,50.48383104202615,True
1048,5.327566613218854,False
1049,24.182177679535116,True
1050,12.415602900689937,False
1051,17.871812196329007,False
1052,30.136403753470024,True
1053,43.241381479929295,True
1054,44.9356383028407,True
1055,19.27407840922687,True
1056,38.452004222844906,True
1057,36.41462577937674,False
1058,16.61753372140202,True
1059,16.135997199948427,False
1060,24.481426893805565,True
1061,20.04464516304726,True
1062,21.984732745061613,False
1063,29.84796998120155,True
1064,15.667591758186498,False
1065,20.83496580786628,False
1066,24.834069197066828,True
1067,26.08073038056302,True
1068,10.927397315908213,False
1069,24.264510201847614,False
1070,24.94437279044421,True
1071,46.635961936561145,True
1072,21.167736196902673,False
1073,58.413087189304136,True
1074,146.76188945273992,True
1075,47.30985921775304,True
1076,16.907908108677013,False
1077,25.90561072259576,True
1078,29.153969093325884,True
1079,23.222925743545083,True
1080,13.602930623102615,False
1081,27.79568412852385,True
1082,13.011537683400585,False
1083,41.63218918383434,True
1084,25.536164540697747,True
1085,40.6707681262344,True
1086,24.09772793639254,False
1087,22.432757005055418,True
1088,42.95589607556149,True
1089,50.429667239583495,True
1090,6.007768473839383,False
1091,65.58854873425199,True
1092,26.19964995186725,True
1093,99.86058772470864,True
1094,16.618424924768096,False
1095,9.422183364933941,False
1096,8.55263077144863,False
1097,69.64770358389303,True
1098,39.19468427284271,True
1099,14.54247185796465,False
1100,60.5378772673118,True
1101,43.933864175357584,True
1102,16.161609611850153,False
1103,33.29910198885376,True
1104,13.815198452625676,False
1105,39.13501499139243,True
1106,42.27569958949285,True
1107,14.176158913969395,False
1108,24.01186361344142,False
1109,20.611979060153864,True
1110,50.02461673963718,True
1111,16.358687644851003,False
1112,5.789114247929708,False
1113,28.94769451491142,True
1114,47.86716398926954,True
1115,33.39808086217437,True
1116,30.02655453360259,True
1117,57.35607237082935,True
1118,25.847274644699887,True
1119,53.45482677585815,False
1120,35.03967381987442,True
1121,29.422580357559877,False
1122,36.17956176107181,True
1123,13.02983067928836,False
1124,28.831399318116965,True
1125,24.87250127218617,True
1126,82.37368584949044,True
1127,3.2719250952885472,False
1128,13.705346576525944,False
1129,16.00584329550404,True
1130,43.57327649431948,True
1131,60.58141301393289,True
1132,17.395539438909125,True
1133,5.385481912968789,False
1134,53.41973335219848,True
1135,27.646764994729573,True
1136,25.338671896124882,True
1137,19.830603811153466,True
1138,68.45797087372327,True
1139,21.807930289886173,False
1140,26.945111257991485,True
1141,6.392530916441799,False
1142,36.18234523570883,True
1143,29.087010815776896,True
1144,34.515063125521,False
1145,66.22871121222423,True
1146,22.618113689515795,True
1147,52.844211841831914,True
1148,24.13180870639028,False
1149,19.748997099159244,True
1150,2.3676881853948686,False
1151,11.841118493668212,False
